dateTime,values
2023-09-07T22:20:00Z,2.747395754
2023-09-07T22:25:00Z,2.752254248
2023-09-07T22:30:00Z,2.753377438
2023-09-07T22:35:00Z,2.742228746
2023-09-07T22:40:00Z,2.742248535
2023-09-07T22:45:00Z,2.754155159
2023-09-07T22:50:00Z,2.747122765
2023-09-07T22:55:00Z,2.751456738
2023-09-07T23:00:00Z,2.753499269
2023-09-07T23:05:00Z,2.757987976
2023-09-07T23:10:00Z,2.750069141
2023-09-07T23:15:00Z,2.747546434
2023-09-07T23:20:00Z,2.743394136
2023-09-07T23:25:00Z,2.738459826
2023-09-07T23:30:00Z,2.73419404
2023-09-07T23:35:00Z,2.732566357
2023-09-07T23:40:00Z,2.736545086
2023-09-07T23:45:00Z,2.742778301
2023-09-07T23:50:00Z,2.735490084
2023-09-07T23:55:00Z,2.737348795
2023-09-08T00:00:00Z,2.732051373
2023-09-08T00:05:00Z,2.737969875
2023-09-08T00:10:00Z,2.733399868
2023-09-08T00:15:00Z,2.731693029
2023-09-08T00:20:00Z,2.734788179
2023-09-08T00:25:00Z,2.735188723
2023-09-08T00:30:00Z,2.731662273
2023-09-08T00:35:00Z,2.732249975
2023-09-08T00:40:00Z,2.736757755
2023-09-08T00:45:00Z,2.734692574
2023-09-08T00:50:00Z,2.734226465
2023-09-08T00:55:00Z,2.733986616
2023-09-08T01:00:00Z,2.734696388
2023-09-08T01:05:00Z,2.735640764
2023-09-08T01:10:00Z,2.733789206
2023-09-08T01:15:00Z,2.729311228
2023-09-08T01:20:00Z,2.729414463
2023-09-08T01:25:00Z,2.731481314
2023-09-08T01:30:00Z,2.730587721
2023-09-08T01:35:00Z,2.731550217
2023-09-08T01:40:00Z,2.728961229
2023-09-08T01:45:00Z,2.728763103
2023-09-08T01:50:00Z,2.72614646
2023-09-08T01:55:00Z,2.729311228
2023-09-08T02:00:00Z,2.729311228
2023-09-08T02:05:00Z,2.732077122
2023-09-08T02:10:00Z,2.732445955
2023-09-08T02:15:00Z,2.729070187
2023-09-08T02:20:00Z,2.729227066
2023-09-08T02:25:00Z,2.729435921
2023-09-08T02:30:00Z,2.728794575
2023-09-08T02:35:00Z,2.72912097
2023-09-08T02:40:00Z,2.729311228
2023-09-08T02:45:00Z,2.729311228
2023-09-08T02:50:00Z,2.729311228
2023-09-08T02:55:00Z,2.729311228
2023-09-08T03:00:00Z,2.729311228
2023-09-08T03:05:00Z,2.732686996
2023-09-08T03:10:00Z,2.733585835
2023-09-08T03:15:00Z,2.732249975
2023-09-08T03:20:00Z,2.729311228
2023-09-08T03:25:00Z,2.729311228
2023-09-08T03:30:00Z,2.732249975
2023-09-08T03:35:00Z,2.734843016
2023-09-08T03:40:00Z,2.738750458
2023-09-08T03:45:00Z,2.737240553
2023-09-08T03:50:00Z,2.741430998
2023-09-08T03:55:00Z,2.745448112
2023-09-08T04:00:00Z,2.747649431
2023-09-08T04:05:00Z,2.746738195
2023-09-08T04:10:00Z,2.754279613
2023-09-08T04:15:00Z,2.752333164
2023-09-08T04:20:00Z,2.750610828
2023-09-08T04:25:00Z,2.756076336
2023-09-08T04:30:00Z,2.751414537
2023-09-08T04:35:00Z,2.748621702
2023-09-08T04:40:00Z,2.75689888
2023-09-08T04:45:00Z,2.756113291
2023-09-08T04:50:00Z,2.758188963
2023-09-08T04:55:00Z,2.755208254
2023-09-08T05:00:00Z,2.75625968
2023-09-08T05:05:00Z,2.759522915
2023-09-08T05:10:00Z,2.761955976
2023-09-08T05:15:00Z,2.762595892
2023-09-08T05:20:00Z,2.764721155
2023-09-08T05:25:00Z,2.760416508
2023-09-08T05:30:00Z,2.763370275
2023-09-08T05:35:00Z,2.756097317
2023-09-08T05:40:00Z,2.758575201
2023-09-08T05:45:00Z,2.762742996
2023-09-08T05:50:00Z,2.752944946
2023-09-08T05:55:00Z,2.757106781
2023-09-08T06:00:00Z,2.758884668
2023-09-08T06:05:00Z,2.738835812
2023-09-08T06:10:00Z,2.746080399
2023-09-08T06:15:00Z,2.740652323
2023-09-08T06:20:00Z,2.753403425
2023-09-08T06:25:00Z,2.752927542
2023-09-08T06:30:00Z,2.740047216
2023-09-08T06:35:00Z,2.737432241
2023-09-08T06:40:00Z,2.733211756
2023-09-08T06:45:00Z,2.741539717
2023-09-08T06:50:00Z,2.736742258
2023-09-08T06:55:00Z,2.739048958
2023-09-08T07:00:00Z,2.738715172
2023-09-08T07:05:00Z,2.736277103
2023-09-08T07:10:00Z,2.739273548
2023-09-08T07:15:00Z,2.744984388
2023-09-08T07:20:00Z,2.742209196
2023-09-08T07:25:00Z,2.745615005
2023-09-08T07:30:00Z,2.754833221
2023-09-08T07:35:00Z,2.752218246
2023-09-08T07:40:00Z,2.761059523
2023-09-08T07:45:00Z,2.744168282
2023-09-08T07:50:00Z,2.738935947
2023-09-08T07:55:00Z,2.768121719
2023-09-08T08:00:00Z,2.775328159
2023-09-08T08:05:00Z,2.774945736
2023-09-08T08:10:00Z,2.775994539
